"Path","SizeKB","Modified"
"C:\Users\Chris\Desktop\CoAgent\imported\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\deskmess\CoAgent_Snapshot_20250909-234740\panels\3496.json","0.38","2025-09-10T19:22:17"
"C:\Users\Chris\Desktop\CoAgent\imported\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\deskmess\CoAgent_Snapshot_20250909-234740\panels\6636.json","0.38","2025-09-10T19:22:18"
"C:\Users\Chris\Desktop\CoAgent\imported\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\deskmess\CoAgent_Snapshot_20250909-234740\panels\7228.json","0.38","2025-09-10T19:22:18"
"C:\Users\Chris\Desktop\CoAgent\imported\CoAgent_v2\docs\private\Financials_10yr_model.csv","1.45","2025-09-10T19:22:17"
"C:\Users\Chris\Desktop\CoAgent\modules\CoProfile\seed\CoProfile_Seed\do\DO_Smoke_LogEngine.ps1","0.21","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\modules\CoProfile\seed\CoProfile_Seed\docs\PLAN_CoProfile.md","1.98","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\modules\CoProfile\seed\CoProfile_Seed\examples\Rick.example.json","1.4","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\modules\CoProfile\seed\CoProfile_Seed\LICENSE.txt","0.64","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\modules\CoProfile\seed\CoProfile_Seed\meta\Kit-Manifest.json","0.47","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\modules\CoProfile\seed\CoProfile_Seed\notes\DECISIONS_20250910-1559.md","0.22","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\modules\CoProfile\seed\CoProfile_Seed\schemas\copref.v0.json","1.52","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\modules\CoProfile\seed\CoProfile_Seed\scripts\Install-CoProfile.ps1","0.8","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\modules\CoProfile\seed\CoProfile_Seed\scripts\Show-SetupToast.ps1","0.67","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\modules\CoProfile\seed\CoProfile_Seed\VERSION.txt","0.01","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\README.md","1.58","2025-09-10T19:22:13"
"C:\Users\Chris\Desktop\CoAgent\schemas\feedback.schema.json","0.6","2025-09-10T19:22:16"
"C:\Users\Chris\Desktop\CoAgent\tools\Backchannel\Diagnose-CoTemp.ps1","1.32","2025-09-10T22:39:51"
"C:\Users\Chris\Desktop\CoAgent\tools\Backchannel\Ensure-CoBackchannel.ps1","3.03","2025-09-10T22:40:03"
"C:\Users\Chris\Desktop\CoAgent\tools\CoProfile\Apply-CoPrefs.ps1","0.54","2025-09-10T21:05:14"
"C:\Users\Chris\Desktop\CoAgent\tools\Decrypt-Private.ps1","0.51","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\Export-Public-BP.ps1","0.76","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\CoAgent_v1\deskmess\CoAgent_BusinessPlan\samples\DO_00_Hello.ps1","0.58","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\CoAgent_v1\deskmess\CoAgent_BusinessPlan\samples\DO_A6_NetworkCall.ps1","0.64","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\CoAgent_v1\deskmess\CoAgent_BusinessPlan\samples\DO_P3_ReadOnly_WriteAttempt.ps1","0.68","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\CoAgent_v1\deskmess\CoAgent_BusinessPlan\samples\DO_P6_Rollback_Failure.ps1","1.05","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\CoAgent_v1\deskmess\CoAgent_BusinessPlan\samples\DO_Slow_Render.ps1","0.19","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\CoAgent_v1\deskmess\CoAgent_BusinessPlan\scripts\Test-DOHeader.ps1","2.83","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\CoAgent_v1\deskmess\CoAgent_BusinessPlan\scripts\Write-UnstableFile.ps1","0.53","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\CoAgent_v1\deskmess\CoAgent_ResearchPack\tools\Install-CoAgent-ResearchPack.ps1","0.47","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\CoAgent_v1\tools\Export-Public-BP.ps1","0.66","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\CoAgent_v1\tools\StatusPack\Capture-StatusSnapshot.ps1","1.77","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\CoAgent_v1\tools\StatusPack\Harvest-CoTemp-ToRepo.ps1","1.75","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\CoAgent_v1\tools\StatusPack\Publish-CoAgentDocs.ps1","0.59","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\docs\_legacy_from_uploads\CoAgent.Workbench\CoAgent.Workbench\_shared\ctts-utils.ps1","2.01","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\docs\_legacy_from_uploads\CoAgent.Workbench\CoAgent.Workbench\_shared\Run-DO.ps1","0.72","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\docs\_legacy_from_uploads\CoAgent.Workbench\CoAgent.Workbench\_shared\Save-DOFromClipboard.ps1","0.9","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\docs\_legacy_from_uploads\CoAgent.Workbench\CoAgent.Workbench\_shared\Send-DOFromClipboard.ps1","0.62","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\docs\_legacy_from_uploads\CoAgent.Workbench\CoAgent.Workbench\scripts\Start-CoWatchers.ps1","0.62","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\docs\_legacy_from_uploads\CoAgent.Workbench\CoAgent.Workbench\scripts\Status-QuickCheck.ps1","1","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\docs\_legacy_from_uploads\CoAgent.Workbench\CoAgent.Workbench\scripts\Stop-CoWatchers.ps1","0.21","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\docs\_legacy_from_uploads\CoAgent.Workbench\CoAgent.Workbench\scripts\Watch-CoTempInbox.ps1","1.39","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\docs\_legacy_from_uploads\CoAgent.Workbench\CoAgent.Workbench\Start-CoAgent.ps1","2.37","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\deskmess\CoAgent_BusinessPlan\samples\DO_00_Hello.ps1","0.58","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\deskmess\CoAgent_BusinessPlan\samples\DO_A6_NetworkCall.ps1","0.64","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\deskmess\CoAgent_BusinessPlan\samples\DO_P3_ReadOnly_WriteAttempt.ps1","0.68","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\deskmess\CoAgent_BusinessPlan\samples\DO_P6_Rollback_Failure.ps1","1.05","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\deskmess\CoAgent_BusinessPlan\samples\DO_Slow_Render.ps1","0.19","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\deskmess\CoAgent_BusinessPlan\scripts\Test-DOHeader.ps1","2.83","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\deskmess\CoAgent_BusinessPlan\scripts\Write-UnstableFile.ps1","0.53","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\deskmess\CoAgent_ResearchPack\tools\Install-CoAgent-ResearchPack.ps1","0.47","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\tools\Export-Public-BP.ps1","0.66","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\tools\StatusPack\Capture-StatusSnapshot.ps1","1.77","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\tools\StatusPack\Harvest-CoTemp-ToRepo.ps1","1.75","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\docs\_legacy_from_uploads\CoAgent\CoAgent\tools\StatusPack\Publish-CoAgentDocs.ps1","0.59","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\runtime\original-scripts\Start-CoWatchers.ps1","0.62","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\runtime\original-scripts\Status-QuickCheck.ps1","1","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\runtime\original-scripts\Stop-CoWatchers.ps1","0.21","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\runtime\original-scripts\Test-DOHeader.ps1","2.83","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\runtime\original-scripts\Watch-CoTempInbox.ps1","1.39","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\runtime\original-scripts\Write-UnstableFile.ps1","0.53","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\scripts\Run-SmoketestSuite.ps1","1.44","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\tools\Export-Public-BP.ps1","0.6","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\tools\StatusPack\Capture-StatusSnapshot.ps1","1.77","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\tools\StatusPack\Harvest-CoTemp-ToRepo.ps1","1.43","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\legacy\CoAgent_v2\tools\StatusPack\Publish-CoAgentDocs.ps1","0.58","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoAgent\tools\Protect-Private.ps1","0.82","2025-09-10T19:22:14"
"C:\Users\Chris\Desktop\CoBus.ps1","3.19","2025-08-15T16:26:44"
"C:\Users\Chris\Desktop\CONGRUENCE_HEART_C99_20250719.md","1.64","2025-10-08T23:17:02"
"C:\Users\Chris\Desktop\IdeaCard_AI_Poetry_And_Gibberlink.md","2.45","2025-09-16T01:16:11"
"C:\Users\Chris\Desktop\IdeaCard_Automated_RickPublic_Article_Suggestions.md","4.04","2025-09-16T01:16:08"
"C:\Users\Chris\Desktop\IdeaCard_CoEvoluion_Of_Documents.md","4.41","2025-09-16T01:18:45"
"C:\Users\Chris\Desktop\InSeed Site Design\InSeed_Site_Supplemental_Advisory.md","2.13","2025-09-17T04:17:44"
"C:\Users\Chris\Desktop\InSeed_Logo_Shadow.png","6.76","2025-09-14T03:08:47"
"C:\Users\Chris\Desktop\Insight_Story_Being_Noname_c2_20250801.md","7.75","2025-10-08T23:17:43"
"C:\Users\Chris\Desktop\PowerShell 7.5.3.txt","340.22","2025-10-09T20:48:18"
"C:\Users\Chris\Desktop\Publish-CoModulesAssets.ps1","4.43","2025-09-26T14:45:48"
"C:\Users\Chris\Desktop\README_Civium.md","4.87","2025-10-08T23:15:37"
"C:\Users\Chris\Desktop\RickPads\FixTheWorld_Game_IdeaCard_v2.md","5.19","2025-08-25T21:31:22"
"C:\Users\Chris\Desktop\RickPads\RickPad_20250821b.md","9.79","2025-08-21T20:18:17"
"C:\Users\Chris\Desktop\RickPads\RickPad_20250821c.md","11.38","2025-08-21T20:20:19"
"C:\Users\Chris\Desktop\RickPads\RickPad_20250821d.md","11.64","2025-08-21T21:32:48"
"C:\Users\Chris\Desktop\RickPads\RickPad_20250821e.md","15.25","2025-08-21T23:43:48"
"C:\Users\Chris\Desktop\RickPads\RickPad_20250821f.md","20.74","2025-08-22T00:01:38"
"C:\Users\Chris\Desktop\RickPads\RickPad_20250822.md","21.61","2025-08-22T11:12:07"
"C:\Users\Chris\Desktop\RickPads\RickPad_20250822b_polished.md","27.38","2025-08-22T16:27:30"
"C:\Users\Chris\Desktop\RickPads\RickPad_20250822b.md","27.4","2025-08-22T16:07:51"
"C:\Users\Chris\Desktop\RickPads\RickPad_20250824.md","29.85","2025-08-24T13:24:58"
"C:\Users\Chris\Desktop\RickPads\RickPad_20250824b.md","36.35","2025-08-25T13:42:30"
"C:\Users\Chris\Desktop\RickPads\RickPad_AltAI_20250825 (1).md","4.62","2025-08-25T17:31:55"
"C:\Users\Chris\Desktop\USER_GUIDE (1).md","13.46","2025-10-08T23:16:11"
