"Path","SizeKB","Modified"
"\\Server\homes\RB\2025 Project OpeName\ON_MVP_Plan_v5.odt","2357.94","2025-06-20T14:05:57"
"\\Server\homes\RB\2025 Project OpeName\ON_MVP_v6.odt","2358.86","2025-06-20T14:45:08"
"\\Server\homes\RB\2025 Project OpeName\ON_Service_Description.odt","1354.85","2025-06-18T14:58:29"
"\\Server\homes\RB\2025 Project OpeName\ON_Session_Summary.odt","22.75","2025-06-18T18:10:57"
"\\Server\homes\RB\2025 Project OpeName\Opename Ideation v1.odt","36.12","2025-01-24T12:37:28"
"\\Server\homes\RB\2025 Project OpeName\README.md","0.31","2025-09-11T01:19:28"
"\\Server\homes\RB\2025 Project OpeName\site notes.odt","13.81","2025-09-23T19:43:31"
"\\Server\homes\RB\2025 Project RickPublic\AI Tech Doc.odt","23.34","2025-07-08T17:52:49"
"\\Server\homes\RB\2025 Project RickPublic\America_Party_Report_v3.odt","27.58","2025-07-06T10:17:43"
"\\Server\homes\RB\2025 Project RickPublic\America_Party_Report_v4.odt","31.55","2025-07-06T11:24:47"
"\\Server\homes\RB\2025 Project RickPublic\America_Party_Report_v6.odt","27.27","2025-07-06T12:43:44"
"\\Server\homes\RB\2025 Project RickPublic\America_Party_Strategy_v250707.pdf","6.12","2025-07-06T13:18:56"
"\\Server\homes\RB\2025 Project RickPublic\America_Party_Strategy_v250707.png","1852.48","2025-07-06T13:28:19"
"\\Server\homes\RB\2025 Project RickPublic\BA_Logo_Kitten_Wireframe_White_on_Clear.png","1439.39","2025-07-06T17:16:55"
"\\Server\homes\RB\2025 Project RickPublic\Balance.png","9.1","2025-01-15T11:52:54"
"\\Server\homes\RB\2025 Project RickPublic\Banner.png","415.57","2025-07-06T18:15:24"
"\\Server\homes\RB\2025 Project RickPublic\Britain_Needs_An_Intervention_OpEd_RickPublic.odt","24.68","2025-07-08T17:21:37"
"\\Server\homes\RB\2025 Project RickPublic\Civi_Code_AI_Governance_Rebuild_Democracy.png","1469.04","2025-07-06T19:39:22"
"\\Server\homes\RB\2025 Project RickPublic\Co-Evolution Directives v3.odt","23.9","2025-04-21T12:24:03"
"\\Server\homes\RB\2025 Project RickPublic\Co-Evolution v1.odt","31.62","2025-04-20T13:43:41"
"\\Server\homes\RB\2025 Project RickPublic\Co-Evolution v2.odt","25.95","2025-04-20T13:46:44"
"\\Server\homes\RB\2025 Project RickPublic\DigitalID.png","2690.64","2025-04-22T13:09:42"
"\\Server\homes\RB\2025 Project RickPublic\DnH_Logo.png","1408.65","2025-07-06T17:34:57"
"\\Server\homes\RB\2025 Project RickPublic\DogsnHomes.png","6.68","2025-07-06T16:00:45"
"\\Server\homes\RB\2025 Project RickPublic\EM_EntMent.png","1364.48","2025-07-06T17:31:05"
"\\Server\homes\RB\2025 Project RickPublic\Emergent CoEvolution CME.png","1822.21","2025-04-22T14:06:19"
"\\Server\homes\RB\2025 Project RickPublic\Empathy_Thiel_Full_Revised.odt","28.38","2025-06-26T14:59:47"
"\\Server\homes\RB\2025 Project RickPublic\How_It_Got_This_Bad_v2.odt","30.58","2025-07-07T14:52:49"
"\\Server\homes\RB\2025 Project RickPublic\max-21.png","1290.39","2025-06-26T15:32:06"
"\\Server\homes\RB\2025 Project RickPublic\Musk v2.odt","41.04","2025-02-27T22:57:28"
"\\Server\homes\RB\2025 Project RickPublic\Musk.odt","73.56","2025-02-24T12:02:45"
"\\Server\homes\RB\2025 Project RickPublic\Projects_Banner_X.png","416.82","2025-07-06T18:11:13"
"\\Server\homes\RB\2025 Project RickPublic\README.md","0.31","2025-09-11T01:19:32"
"\\Server\homes\RB\2025 Project RickPublic\Rebuild_Digital_Society_Small.png","2051.31","2025-07-06T19:56:00"
"\\Server\homes\RB\2025 Project RickPublic\Rebuild_Digital_Society.png","2426.4","2025-07-06T19:52:00"
"\\Server\homes\RB\2025 Project RickPublic\Rick_Public.png","1006.82","2025-07-06T14:16:03"
"\\Server\homes\RB\2025 Project RickPublic\RickPad_AltAI_20250825.md","4.3","2025-08-25T17:04:24"
"\\Server\homes\RB\2025 Project RickPublic\RickPublic_Civic_Firmware.png","1958.47","2025-07-06T13:49:54"
"\\Server\homes\RB\2025 Project RickPublic\RP_Empathy_Thiel.odt","28.38","2025-06-26T17:28:39"
"\\Server\homes\RB\2025 Project RickPublic\RP_Thiel_Empathy_Letter_V1.odt","29.73","2025-06-26T14:43:34"
"\\Server\homes\RB\2025 Project RickPublic\Substack cutpaste 1.odt","24.79","2025-07-08T17:57:19"
"\\Server\homes\RB\2025 Project RickPublic\Technocrat Vision via MAGA.odt","42.68","2025-04-10T16:24:37"
"\\Server\homes\RB\2025 Project RickPublic\The_Rules_of_Democracy_RickPublic.pdf","3.38","2025-07-06T20:33:21"
"\\Server\homes\RB\2025 Project RickPublic\Trump_Court_v1.odt","25.7","2025-07-02T11:36:19"
"\\Server\homes\RB\2025 Project RickPublic\TrustMeter.png","1619.26","2025-04-22T13:01:39"
"\\Server\homes\RB\2025 Project RickPublic\UK_Intervention_Outlets_v1.odt","18.29","2025-07-08T17:24:11"
"\\Server\homes\RB\2025 Project RickPublic\UK_Intervention_Platform.odt","2025.53","2025-07-08T18:59:46"
"\\Server\homes\RB\2025 Project RickPublic\UK_Intervention_Platform.pdf","360.86","2025-07-08T19:00:06"
"\\Server\homes\RB\2025 Project RickPublic\UK_Party_Intervention_v3.odt","27.38","2025-07-08T17:11:13"
"\\Server\homes\RB\2025 Project RickPublic\UK_Party_Intervention_v3b.odt","23.88","2025-07-08T17:58:22"
"\\Server\homes\RB\2025 Project RickPublic\UK_Party_Strategy_v250709a.odt","28","2025-07-08T16:53:59"
"\\Server\homes\RB\2025 Project RickPublic\What_Broke_America_Table.png","147.11","2025-06-30T18:27:26"
"\\Server\homes\RB\2025 Project RickPublic\What_Broke_America_v1.odt","25.18","2025-06-30T17:54:10"
"\\Server\homes\RB\2025 Project RickPublic\What_Broke_America_v2.odt","23.24","2025-06-30T18:07:21"
"\\Server\homes\RB\2025 Project RickPublic\What_Broke_America.odt","3.06","2025-06-30T17:14:16"
"\\Server\homes\RB\2025 Project RickPublic\What_Broke_America.png","2531.81","2025-06-30T17:54:43"
"\\Server\homes\RB\2025 Project RickPublic\Why_The_GOP_Became_Scary_v1.odt","22.78","2025-07-07T14:37:45"
"\\Server\homes\RB\2025 Project RickPublic\Wing.png","1328.58","2025-07-06T16:47:34"
